arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column
263972672,2023-02-21T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,K,78,0,45-64,M,WHITE HISPANIC,990611,188299,40.683512,-73.977062,"{'type': 'Point', 'coordinates': [-73.977062, 40.683512]}"
265107555,2023-03-14T00:00:00.000,707,"IMPERSONATION 2, PUBLIC SERVAN",340,FRAUDS,PL 1902300,M,K,83,0,45-64,M,WHITE HISPANIC,1005354,195028,40.70195836,-73.92388719,"{'type': 'Point', 'coordinates': [-73.92388719, 40.70195836]}"
262715607,2023-01-30T00:00:00.000,640,AGGRAVATED HARASSMENT 1,126,MISCELLANEOUS PENAL LAW,PL 2403200,F,B,41,72,18-24,M,WHITE HISPANIC,1017933,232222,40.804008,-73.878333,"{'type': 'Point', 'coordinates': [-73.878333, 40.804008]}"
264603285,2023-03-05T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,62,0,25-44,M,WHITE HISPANIC,988312,156892,40.59731,-73.985373,"{'type': 'Point', 'coordinates': [-73.985373, 40.59731]}"
262285897,2023-01-21T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,K,75,2,25-44,M,WHITE HISPANIC,1017119,183909,40.671404,-73.881509,"{'type': 'Point', 'coordinates': [-73.881509, 40.671404]}"
262293984,2023-01-21T00:00:00.000,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 12005A3,F,B,43,0,25-44,F,BLACK HISPANIC,1023801,242376,40.831854,-73.857076,"{'type': 'Point', 'coordinates': [-73.857076, 40.831854]}"
262123368,2023-01-19T00:00:00.000,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,Q,107,0,25-44,M,BLACK,1036658,205330,40.7301130668694,-73.8109089148815,"{'type': 'Point', 'coordinates': [-73.8109089148815, 40.7301130668694]}"
261467405,2023-01-06T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,S,120,0,45-64,M,BLACK,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
261210129,2023-01-01T00:00:00.000,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401501,M,K,83,0,25-44,M,WHITE HISPANIC,1007448,194788,40.701297,-73.916334,"{'type': 'Point', 'coordinates': [-73.916334, 40.701297]}"
261434788,2023-01-05T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,M,1,0,25-44,M,WHITE,982549,201390,40.71944555,-74.00613636,"{'type': 'Point', 'coordinates': [-74.00613636, 40.71944555]}"
262118941,2023-01-18T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651502,M,Q,109,0,25-44,F,WHITE,1031470,215617,40.758372,-73.829553,"{'type': 'Point', 'coordinates': [-73.829553, 40.758372]}"
262622225,2023-01-27T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,B,52,0,25-44,M,WHITE,1011141,255864,40.868923,-73.902772,"{'type': 'Point', 'coordinates': [-73.902772, 40.868923]}"
262095559,2023-01-18T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,109,0,45-64,M,BLACK,1031631,216160,40.759861,-73.828967,"{'type': 'Point', 'coordinates': [-73.828967, 40.759861]}"
262701929,2023-01-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,34,0,45-64,M,BLACK HISPANIC,1003614,255446,40.86779354,-73.92998844,"{'type': 'Point', 'coordinates': [-73.92998844, 40.86779354]}"
262623780,2023-01-27T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200509,F,K,63,0,18-24,F,BLACK,1004983,166108,40.622582,-73.925312,"{'type': 'Point', 'coordinates': [-73.925312, 40.622582]}"
262986060,2023-02-03T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,70,0,25-44,M,BLACK,996521,175757,40.649083,-73.955777,"{'type': 'Point', 'coordinates': [-73.955777, 40.649083]}"
262600819,2023-01-27T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,42,0,25-44,M,BLACK,1009866,240676,40.827239,-73.907437,"{'type': 'Point', 'coordinates': [-73.907437, 40.827239]}"
262245532,2023-01-20T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,18,0,18-24,M,BLACK,988210,218129,40.76539,-73.985702,"{'type': 'Point', 'coordinates': [-73.985702, 40.76539]}"
265012785,2023-03-13T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,K,84,0,25-44,F,BLACK,988897,192631,40.695404,-73.983239,"{'type': 'Point', 'coordinates': [-73.983239, 40.695404]}"
264110136,2023-02-23T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,25-44,F,BLACK HISPANIC,1012880,241535,40.829589,-73.896546,"{'type': 'Point', 'coordinates': [-73.896546, 40.829589]}"
263392878,2023-02-10T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,70,0,18-24,M,BLACK,995532,176200,40.650298,-73.959342,"{'type': 'Point', 'coordinates': [-73.959342, 40.650298]}"
263977471,2023-02-21T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200600,F,Q,110,0,25-44,M,BLACK,1022564,207129,40.735116,-73.861747,"{'type': 'Point', 'coordinates': [-73.861747, 40.735116]}"
261671314,2023-01-10T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,88,0,45-64,M,WHITE HISPANIC,993872,189077,40.685645,-73.965304,"{'type': 'Point', 'coordinates': [-73.965304, 40.685645]}"
262428800,2023-01-25T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,47,0,45-64,M,WHITE,1020876,266942,40.899292,-73.86751,"{'type': 'Point', 'coordinates': [-73.86751, 40.899292]}"
262256843,2023-01-21T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,33,0,25-44,M,BLACK,1000998,245665,40.84095296,-73.93947116,"{'type': 'Point', 'coordinates': [-73.93947116, 40.84095296]}"
261673508,2023-01-10T00:00:00.000,112,MENACING 1ST DEGREE (VICT NOT,126,MISCELLANEOUS PENAL LAW,PL 1201300,F,K,63,0,25-44,M,BLACK,999438,164584,40.618409,-73.945292,"{'type': 'Point', 'coordinates': [-73.945292, 40.618409]}"
263395920,2023-02-10T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,49,0,45-64,M,BLACK,1023240,247831,40.84683,-73.859071,"{'type': 'Point', 'coordinates': [-73.859071, 40.84683]}"
261883523,2023-01-13T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102B,F,K,90,0,18-24,M,BLACK HISPANIC,1002439,198129,40.710477,-73.93439,"{'type': 'Point', 'coordinates': [-73.93439, 40.710477]}"
264227977,2023-02-25T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,69,2,25-44,M,BLACK,1013654,177162,40.652897,-73.894029,"{'type': 'Point', 'coordinates': [-73.894029, 40.652897]}"
263180093,2023-02-07T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,Q,103,0,<18,M,WHITE HISPANIC,1039738,192542,40.69498609,-73.79990006,"{'type': 'Point', 'coordinates': [-73.79990006, 40.69498609]}"
262724408,2023-01-30T00:00:00.000,760,"BRIBERY,PUBLIC ADMINISTRATION",126,MISCELLANEOUS PENAL LAW,PL 2154002,F,M,6,0,45-64,M,BLACK,984590,206429,40.733278,-73.998771,"{'type': 'Point', 'coordinates': [-73.998771, 40.733278]}"
265027353,2023-03-13T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,61,0,25-44,F,WHITE,995118,155708,40.594054,-73.960866,"{'type': 'Point', 'coordinates': [-73.960866, 40.594054]}"
261583110,2023-01-08T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0,25-44,M,BLACK,962886,165227,40.62016061,-74.07695609,"{'type': 'Point', 'coordinates': [-74.07695609, 40.62016061]}"
261689019,2023-01-10T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,105,0,45-64,M,BLACK,1056261,196924,40.706897,-73.740267,"{'type': 'Point', 'coordinates': [-73.740267, 40.706897]}"
262087281,2023-01-18T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,68,0,45-64,M,WHITE,978015,171958,40.638659,-74.022462,"{'type': 'Point', 'coordinates': [-74.022462, 40.638659]}"
262587995,2023-01-27T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100A,M,M,20,0,25-44,M,BLACK,990453,223105,40.779047,-73.977601,"{'type': 'Point', 'coordinates': [-73.977601, 40.779047]}"
262553804,2023-01-26T00:00:00.000,760,"BRIBERY,PUBLIC ADMINISTRATION",126,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,90,0,45-64,M,WHITE,998016,196598,40.706283,-73.950348,"{'type': 'Point', 'coordinates': [-73.950348, 40.706283]}"
262604422,2023-01-27T00:00:00.000,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,B,42,0,18-24,M,BLACK,1008754,238895,40.822355,-73.911463,"{'type': 'Point', 'coordinates': [-73.911463, 40.822355]}"
261369061,2023-01-04T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,70,0,18-24,M,BLACK,991626,169071,40.630736,-73.973423,"{'type': 'Point', 'coordinates': [-73.973423, 40.630736]}"
261352609,2023-01-04T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,19,0,25-44,M,WHITE HISPANIC,996772,223148,40.779159,-73.954784,"{'type': 'Point', 'coordinates': [-73.954784, 40.779159]}"
261850393,2023-01-13T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,30,0,<18,F,BLACK,999201,240749,40.827465,-73.945975,"{'type': 'Point', 'coordinates': [-73.945975, 40.827465]}"
262980648,2023-02-03T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,B,42,0,25-44,F,BLACK HISPANIC,1008690,238862,40.8222710411331,-73.911697780277,"{'type': 'Point', 'coordinates': [-73.911697780277, 40.8222710411331]}"
262046980,2023-01-17T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,52,0,25-44,M,BLACK,1014726,257136,40.8724007,-73.88980477,"{'type': 'Point', 'coordinates': [-73.88980477, 40.8724007]}"
261987271,2023-01-16T00:00:00.000,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,107,0,25-44,M,WHITE HISPANIC,1037857,205937,40.731764,-73.806574,"{'type': 'Point', 'coordinates': [-73.806574, 40.731764]}"
262252337,2023-01-20T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,18-24,M,BLACK,1011878,181135,40.663807310453066,-73.90041498507392,"{'type': 'Point', 'coordinates': [-73.90041498507392, 40.663807310453066]}"
261541390,2023-01-07T00:00:00.000,848,"NY STATE LAWS,UNCLASSIFIED MIS",364,OTHER STATE LAWS (NON PENAL LA,LOC00000MA,M,Q,113,0,45-64,M,WHITE HISPANIC,1046399,187126,40.680077,-73.775929,"{'type': 'Point', 'coordinates': [-73.775929, 40.680077]}"
263558957,2023-02-14T00:00:00.000,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200800,F,S,120,0,25-44,F,BLACK,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
261945214,2023-01-15T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,K,84,0,<18,M,BLACK,988897,192631,40.695404,-73.983239,"{'type': 'Point', 'coordinates': [-73.983239, 40.695404]}"
265187764,2023-03-16T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,6,0,45-64,F,BLACK,982745,206647,40.733876,-74.005428,"{'type': 'Point', 'coordinates': [-74.005428, 40.733876]}"
263854310,2023-02-18T00:00:00.000,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,B,44,0,18-24,M,WHITE,1005753,244312,40.837231,-73.922287,"{'type': 'Point', 'coordinates': [-73.922287, 40.837231]}"
262089195,2023-01-18T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,41,0,25-44,M,BLACK,1013096,236605,40.816057,-73.895785,"{'type': 'Point', 'coordinates': [-73.895785, 40.816057]}"
262682996,2023-01-28T00:00:00.000,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450501,F,K,63,0,18-24,M,WHITE HISPANIC,1004870,170766,40.63536576,-73.92570697,"{'type': 'Point', 'coordinates': [-73.92570697, 40.63536576]}"
263870164,2023-02-19T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,114,0,65+,M,ASIAN / PACIFIC ISLANDER,1013903,219312,40.76859,-73.892947,"{'type': 'Point', 'coordinates': [-73.892947, 40.76859]}"
262294386,2023-01-21T00:00:00.000,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,120,0,25-44,F,WHITE,953930,165533,40.620976,-74.109218,"{'type': 'Point', 'coordinates': [-74.109218, 40.620976]}"
263819225,2023-02-18T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1701003,F,M,34,0,25-44,M,WHITE HISPANIC,1006378,254721,40.86579714,-73.91999745,"{'type': 'Point', 'coordinates': [-73.91999745, 40.86579714]}"
262377374,2023-01-23T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,76,11,25-44,M,WHITE HISPANIC,984781,190857,40.69053509,-73.99808524,"{'type': 'Point', 'coordinates': [-73.99808524, 40.69053509]}"
264475762,2023-03-02T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,B,49,0,<18,M,BLACK,1021082,247186,40.84506673545297,-73.866877435033,"{'type': 'Point', 'coordinates': [-73.866877435033, 40.84506673545297]}"
261431602,2023-01-05T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,9,1,25-44,M,BLACK,986738,202922,40.72365033469323,-73.99102396312567,"{'type': 'Point', 'coordinates': [-73.99102396312567, 40.72365033469323]}"
261505918,2023-01-06T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,63,0,18-24,M,WHITE,1011164,161036,40.60864206,-73.90306875,"{'type': 'Point', 'coordinates': [-73.90306875, 40.60864206]}"
261195472,2023-01-01T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,26,2,<18,M,WHITE HISPANIC,995804,235548,40.813196,-73.958257,"{'type': 'Point', 'coordinates': [-73.958257, 40.813196]}"
264517666,2023-03-03T00:00:00.000,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,K,61,0,25-44,M,WHITE,994967,158292,40.601146,-73.961407,"{'type': 'Point', 'coordinates': [-73.961407, 40.601146]}"
261659044,2023-01-10T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0,45-64,M,WHITE,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
264965239,2023-03-11T00:00:00.000,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,COR0168E04,F,K,83,0,45-64,M,BLACK,1002988,195119,40.702216,-73.932418,"{'type': 'Point', 'coordinates': [-73.932418, 40.702216]}"
262189851,2023-01-20T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,Q,101,0,<18,M,BLACK,1050464,157916,40.59987182441369,-73.76156020184627,"{'type': 'Point', 'coordinates': [-73.76156020184627, 40.59987182441369]}"
262377894,2023-01-23T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0,25-44,M,WHITE,963897,164675,40.61865,-74.073309,"{'type': 'Point', 'coordinates': [-74.073309, 40.61865]}"
261745092,2023-01-11T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,44,0,45-64,M,BLACK,1003908,243012,40.833668,-73.928961,"{'type': 'Point', 'coordinates': [-73.928961, 40.833668]}"
264675489,2023-03-07T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,71,0,25-44,M,WHITE HISPANIC,995908,183618,40.67065802,-73.95797447,"{'type': 'Point', 'coordinates': [-73.95797447, 40.67065802]}"
262427428,2023-01-24T00:00:00.000,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,Q,113,0,25-44,M,BLACK,1049830,196124,40.70474877,-73.76347174,"{'type': 'Point', 'coordinates': [-73.76347174, 40.70474877]}"
261434805,2023-01-05T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,45-64,M,BLACK,1053636,190565,40.689463,-73.749799,"{'type': 'Point', 'coordinates': [-73.749799, 40.689463]}"
264126270,2023-02-23T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,63,0,25-44,F,BLACK,1005861,161533,40.610023,-73.922165,"{'type': 'Point', 'coordinates': [-73.922165, 40.610023]}"
263600963,2023-02-14T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,110,0,25-44,F,WHITE HISPANIC,1020232,210719,40.744981,-73.870144,"{'type': 'Point', 'coordinates': [-73.870144, 40.744981]}"
261336442,2023-01-04T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK HISPANIC,1007023,243324,40.83451412,-73.9177042,"{'type': 'Point', 'coordinates': [-73.9177042, 40.83451412]}"
262986053,2023-02-03T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601502,F,K,63,0,25-44,M,BLACK,1000520,168264,40.628508,-73.941384,"{'type': 'Point', 'coordinates': [-73.941384, 40.628508]}"
261656434,2023-01-10T00:00:00.000,263,"ARSON 2,3,4",114,ARSON,PL 1501001,F,M,10,0,25-44,M,WHITE,984083,208821,40.739843,-74.000602,"{'type': 'Point', 'coordinates': [-74.000602, 40.739843]}"
264559321,2023-03-04T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,84,0,45-64,M,WHITE HISPANIC,988174,190975,40.690859,-73.985848,"{'type': 'Point', 'coordinates': [-73.985848, 40.690859]}"
261281916,2023-01-03T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553501,F,Q,112,0,25-44,F,WHITE,1021974,206301,40.732847,-73.863882,"{'type': 'Point', 'coordinates': [-73.863882, 40.732847]}"
264261869,2023-02-26T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,42,0,25-44,F,WHITE HISPANIC,1016161,243994,40.836327,-73.884678,"{'type': 'Point', 'coordinates': [-73.884678, 40.836327]}"
261926365,2023-01-14T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,75,2,25-44,M,BLACK,1020186,182547,40.667653,-73.870458,"{'type': 'Point', 'coordinates': [-73.870458, 40.667653]}"
263534516,2023-02-13T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,120,0,45-64,M,BLACK,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
264713254,2023-03-08T00:00:00.000,744,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,K,83,0,25-44,F,WHITE HISPANIC,1005980,194561,40.70067504,-73.92163099,"{'type': 'Point', 'coordinates': [-73.92163099, 40.70067504]}"
262289691,2023-01-21T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,42,0,45-64,M,BLACK,1016161,243994,40.836327,-73.884678,"{'type': 'Point', 'coordinates': [-73.884678, 40.836327]}"
261233386,2023-01-02T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,S,123,0,<18,M,BLACK,917295,127692,40.5169075,-74.24080896,"{'type': 'Point', 'coordinates': [-74.24080896, 40.5169075]}"
263075299,2023-02-05T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,44,0,18-24,M,WHITE HISPANIC,1007072,239961,40.825285,-73.917538,"{'type': 'Point', 'coordinates': [-73.917538, 40.825285]}"
262266260,2023-01-21T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,14,0,<18,M,WHITE HISPANIC,986780,212760,40.750655,-73.990866,"{'type': 'Point', 'coordinates': [-73.990866, 40.750655]}"
261822862,2023-01-12T00:00:00.000,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,B,43,0,25-44,M,BLACK,1027494,240881,40.82773228,-73.84374312,"{'type': 'Point', 'coordinates': [-73.84374312, 40.82773228]}"
262254834,2023-01-20T00:00:00.000,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,VTL05110FE,F,Q,114,0,25-44,M,BLACK HISPANIC,1007508,217125,40.762606,-73.916041,"{'type': 'Point', 'coordinates': [-73.916041, 40.762606]}"
262490537,2023-01-25T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,BLACK,987220,212676,40.750423,-73.98928,"{'type': 'Point', 'coordinates': [-73.98928, 40.750423]}"
262115504,2023-01-18T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,B,42,0,25-44,M,BLACK,1010106,241483,40.82945262,-73.90657013,"{'type': 'Point', 'coordinates': [-73.90657013, 40.82945262]}"
261586149,2023-01-08T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,44,0,25-44,F,WHITE,1003363,238988,40.822622,-73.930942,"{'type': 'Point', 'coordinates': [-73.930942, 40.822622]}"
261233383,2023-01-02T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,S,123,0,<18,M,BLACK,917295,127692,40.5169075,-74.24080896,"{'type': 'Point', 'coordinates': [-74.24080896, 40.5169075]}"
262541426,2023-01-26T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,K,90,0,45-64,M,WHITE HISPANIC,998016,196598,40.706283,-73.950348,"{'type': 'Point', 'coordinates': [-73.950348, 40.706283]}"
263600933,2023-02-14T00:00:00.000,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,B,42,2,45-64,M,BLACK,1010069,244367,40.837369,-73.906691,"{'type': 'Point', 'coordinates': [-73.906691, 40.837369]}"
261611511,2023-01-09T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,49,0,25-44,F,BLACK HISPANIC,1021046,252935,40.860846,-73.866974,"{'type': 'Point', 'coordinates': [-73.866974, 40.860846]}"
264397818,2023-03-01T00:00:00.000,579,"CANNABIS POSSESSION, 2&1",250,CANNABIS RELATED OFFENSES,PL 2224001,F,Q,105,87,25-44,M,ASIAN / PACIFIC ISLANDER,1052942,187116,40.680001,-73.752339,"{'type': 'Point', 'coordinates': [-73.752339, 40.680001]}"
261419851,2023-01-05T00:00:00.000,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,101,0,<18,F,BLACK,1051955,157814,40.599583,-73.75619,"{'type': 'Point', 'coordinates': [-73.75619, 40.599583]}"
263871270,2023-02-19T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,102,0,45-64,M,BLACK,1031076,193778,40.69843,-73.831128,"{'type': 'Point', 'coordinates': [-73.831128, 40.69843]}"
261541376,2023-01-07T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,70,0,25-44,M,WHITE HISPANIC,991626,169071,40.630736,-73.973423,"{'type': 'Point', 'coordinates': [-73.973423, 40.630736]}"
261689015,2023-01-10T00:00:00.000,523,SALE SCHOOL GROUNDS,117,DANGEROUS DRUGS,PL 2204401,F,M,30,0,<18,M,BLACK,998492,240398,40.826503,-73.948536,"{'type': 'Point', 'coordinates': [-73.948536, 40.826503]}"
